,book_title,author,reader_review,rating,label
1483,Le poids du coeur,Rosa Montero,"D'évidence, l'auteur s'est fait plaisir en rédigeant ce roman et il nous fait plaisir en nous offrant une manière de conte où humour et aventures sur fond de science-fiction priment. (Je sais bien que Rosa Montero est une femme, et qu'il est à la mode d'employer le mot auteure, mais , n'en déplaise à quiconque, je trouve ce mot très moche et puis, j'ai encore le droit de cesser d'être moderne). Moi qui n'aime pas la science fiction (je bloque et ne comprends rien assez vite), tout comme dans ""Lagrimas en la lluvia"" (""Des larmes sous la pluie""), l'écrivain espagnol nous emmène dans un univers qui nous amuse avant tout sur fond de thèmes sérieux. Lu en espagnol. Une mention spéciale pour la scène sur une autre planète où domine une nouvelle religion matinée d'Islam où les femmes, en sus d'avoir une sorte de serpillière sur la tête ont aussi pour leur plus grand bonheur, suivant ce qu'elles déclarent, les pieds entravés par leur mari en signe d'appartenance et afin qu'elles ne se déplacent pas vite. Même si je n'en suis pas certain, j'espère fortement que la réalité n'égale jamais la fiction. Je ne citerai qu'une seule phrase, empruntée par Rosa Montero à Elias Canetti. (cf citations)",4.0,1
9180,Le Bal des imposteurs,Richard Mason,"D'entrée, le ton est donné, James, un septuagénaire anglais respectable, a tué sa femme alors qu'une heure avant, il n'y pensait même pas. Mais voilà, en fouillant dans un tiroir...",5.0,1
9088,L'autre Zemmour,Youssef Hindi,"D'entrée de jeu et c'est dommage de la faire, il faut préciser que ce livre est édité par Kontre Kulture et préfacé par Alain SORAL lui-même. C'est déjà un gage de sérieux et de clivage.",5.0,1
9541,Joseph avait un petit manteau,Simms Taback,"D'après une chanson traditionnelle yiddish, Simms Taback, raconte dans une nouvelle version, l'histoire d'un manteau qui vieillit, qui s'use, qui va donc être transformé en veste, qui vieillit, qui s'use, qui va donc être transformée en écharpe....",4.0,1
102,La plus secrète mémoire des hommes,Mohamed Mbougar Sarr,"D’abord, j’ai été intriguée par ce qui se disait sur La plus secrète mémoire des hommes, de quoi me donner envie de le lire. Ensuite, j’ai soupiré sur les 50 premières pages, encore 400 pages comme ça ? C’était ennuyeux, malgré le très beau style. Enfin, le livre démarre, c’est finalement un coup de cœur en dépit de quelques reproches (mais pourquoi donc compliquer la vie du lecteur ?)",5.0,1
1480,La plus secrète mémoire des hommes,Mohamed Mbougar Sarr,"D’abord, c’est un livre qui respire la grande littérature d’une page à l’autre, d’une phrase à l’autre et même d’un mot à l’autre. C’est soutenu, c’est poétique sans lourdeur et même avec une légèreté surprenante et un rythme de thriller. Il y a des enquêtes policières classiques avec des crimes, des meurtres, ou autres délits et il y a l’enquête de Diégane Latyr Faye, jeune écrivain sénégalais vivant à Paris. Il ne cherche pas à élucider un crime, mais à retrouver la trace de T.C. Elimane, l’auteur du Labyrinthe de l’inhumain, un livre qui le fascine, qu’il lit et relit au fil de ce cheminement qui l'amène à rencontrer des personnes, qui à chaque fois lèvent le voile sur le mystère Elimane, tout en réussissant parfois à l'épaissir.",4.0,1
3765,Un Noël en Sicile,Anne Perry,"D'abord il me faut souligner une erreur importante : les noms de James et Charles ont été inversés. C'est Charles le frère survivant d'Hester qui est le héros de cette nouvelle et c'est James qui est mort à la guerre de Crimée. Ensuite je tiens à souligner que la couverture est magnifique. Pour en venir au contenu du livre, si l'atmosphère de noël est très peu présente, on retrouve davantage l'esprit de Noël qui animait les premières histoires avec cette quête de renouveau. Le personnage de Candace m'a beaucoup plus, Charles (alias James) est attachant et l'intrigue mêlée à l'éruption du volcan bien conçue. J'ai bien aimé. On goûte cependant davantage si on connaît déjà Charles.",3.5,0
583,De l'amour et autres démons,Garcia Marquez-G,"D'abord enthousiasmé par ce style propre à Garcia Marquez, foisonnant, exotique, j'ai vite déchanté et j'ai fini ce court roman en traînant la patte... Je n'ai ni vraiment saisi ni vraiment été intéressée par les différents regards portés par ces protagonistes du XVIIIème siècle sur le mal qui avait atteint Sierva Maria. Cette encore petite fille de 12 ans, délaissée par une mère débauchée et un père lassé et peureux, grandit auprès des domestiques indigènes, apprend à la fois leur langue et leur religion, et grandit comme une païenne dans une société dominée par la religion.",2.5,-1
4775,Le Sang des Belasko,Chrystel Duchamp,ƇⱭƤƬӀVⱭƝƬ ҼƬ ӇⱭllƲƇӀƝⱭƝƬ 🧨😱 ❤️,4.5,1
1468,Le Projet Dieu,John Saul,"Curieux titre que John Saul a donné à son livre. Celui-ci m'a interpellée, parce que j'ai senti venir la manipulation génétique, l'homme qui se subtitue à Dieu, et c'est encore un thème qui me passionne. Et puis encore une fois, la vie d'enfants est en jeu.",4.5,1
2673,"All our hidden gifts, tome 1 : La gouvernante",Caroline O'Donoghue,"Curieuse de découvrir une nouvelle jeune autrice irlandaise, je me suis plongée dans ce premier tome, sans vraiment savoir de quoi il retournait. A la limite entre le fantastique et le suspense, Caroline O’Donoghue en profite également pour ajouter un peu de diversité dans ses personnages et thématiques. C’est parfois maladroit, parfois attendu mais c’est globalement agréable, efficace et rythmé.",3.5,0
6636,Les enfants de Chango,Christophe Semont,Cuba est une île avec ses images caractéristiques désuètes et stéréotypées qui lui donnent son aspect si mystérieux et fantasmagorique que l'on aime tant et tellement propice à des histoires inquiétantes.,4.0,1
3577,Haute démolition,Jean-Philippe Baril Guérard,"Cru, contemporain et hyperréaliste. J'avais auparavant lu le percutant roman Royal, du même auteur. Cet auteur me fascine par l'originalité de son style d'écriture. Il utilise un narrateur qui nous tutoie, comme si nous étions directement concernés. Il brosse un portrait brut de la société d'aujourd'hui, en jetant une lumière crue sur la trivialité et la superficialité de notre monde. Il nous jette en plein visage la dure réalité. C'est presque brutal mais addictif tout à la fois. On veut connaître la suite et le dénouement. À tout prix. Chaque fois que je lis ses romans, il crée un profond malaise chez moi. Lecture simultanément pénible et nécessaire. L'auteur nous force à réfléchir et à s'introspecter, avec une maîtrise de haut niveau, afin que l'on puisse réussir à reconstruire après la démolition. Saisissant.",4.0,1
6119,Crossroads,Hervé Gagnon,Crossroads ou la croisée des chemins… Quand on s’y trouve un choix s’impose…,4.0,1
8006,Pour tout te dire,Gilly Macmillan,"Croix de bois, croix de fer, si je mens, je vais en enfer ✝️",4.0,1
5478,"Orange, tome 6",Ichigo Takano,Critique pour l'entièreté de la série :,4.0,1
5476,Les héritiers de Salem,Emilie Bonnet,Critique faite tardivement mais impossible de mettre des mots sur mon ressentie,1.5,-1
3898,"Dead tube, tome 2",Mikoto Yamaguchi,Critique ~~ DeadTube (manga) T2 Un manga pour publique très averti!,4.5,1
6257,Sans foi ni loi,Marion Brunet,Cowgirl et Cowboy,5.0,1
1069,Un voisin étrange,Florian Dennisson,"Court roman policier à destination de la jeunesse (cycle 3 – 5eme), ce livre est une lecture partagée avec mon grand garçon de 11 ans. Pour les férus d’histoire, l’intrigue du roman est mêlée de références à l’histoire de l’ordre du Temple, mystère qui passionne mon fils. Olivier est en vacances pour quinze jours à la Toussaint mais son meilleur copain est parti et il se retrouve seul à occuper le temps. Intrigué par les travaux d’excavation sur le terrain des voisins qui construisent une piscine, Olivier va se laisser aller à pénétrer illégalement sur la propriété pour voir de ses propres yeux l’étrange découverte faite par les pelleteuses ; une série de très vieux coffres aux armoiries que sa mère, professeur d’histoire, identifie rapidement, celles des Templiers. L’excursion interdite d’Olivier qui a semé le désordre sur le chantier va contraindre son père à le punir très sévèrement : il le consigne à la maison pour toute la durée des vacances ! Un chouïa tortionnaire, le papa ! Bref, Olivier qui s’ennuie éperdument observe par la fenêtre de sa chambre les allées et venues dans son quartier ; C’est alors qu’il remarque l’étrange manège d’un nouveau résident qui ne cesse de trafiquer dans son garage à toute heure et multiplier les allers-retours nocturnes avec son camion. Avec l’aide d’ Amanda, élève de 5eme au collège et proche voisine, Olivier décide d’en savoir plus tant sur la découverte des coffres que sur les projets de ce voisin étrange. Un roman qui fait bien vite un sort à l’intrigue policière autant qu’à celle historique. Mon fils et moi sommes un peu restés sur notre fin : nous aurions aimé un développement plus approfondi sur l’origine de la présence des coffres en lien avec les hauts personnages de l’ordre du Temple. La résolution du mystère entourant le voisin nous a paru tirée par les cheveux. Un roman qui ne restera pas longtemps dans nos mémoires mais qui peut correspondre très bien aux attentes d’un jeune lectorat souhaitant une intrigue rapide sans trop de développements. Le style d’écriture convient parfaitement au public ciblé, simple et efficace.",3.0,0
8155,"Cat's Eye, tome 8 (nouvelle édition)",Tsukasa Hojo,"Course de ski à obstacles, légende hivernale, course de dragster, gadgets dignes de James Bond, trésors etc,... Les sœurs vont vivre une aventure palpitante. Cette histoire va couvrir tout l'album. C'est la première fois que cela arrive et c'est une très bonne chose car il n'y a ni pauses ni de chapitres superflux. De plus, l'inspecteur va enfin avoir un vrai doute sur le vrai visage de ""Cat's Eyes"". Le gros point faible de la série est donc résorbé",5.0,1
6176,Memorial Day,Vince Flynn,Course contre la montre,3.5,0
3161,"Le jeune acteur, tome 1 : Aventures de Vincent Lacoste au cinéma",Riad Sattouf,Coup foudre amical à retardement entre deux personnes que tout oppose. Ou presque. C'est un peu l'histoire (vraie) narrée par ses protagonistes.,4.0,1
2035,Le passager sans visage,Nicolas Beuglet,"Coup de cœur pour le premier tome et coup de cœur pour la suite ! Dans ce cas, impératif d’avoir lu le premier car c’est une suite !",5.0,1
2867,Où sont passés les grands jours ? Tome 1,Téhy,Coup de coeur pour cette émouvante BD Où sont passés les grands jours ? de Jim & Alex Tefenkgi.,5.0,1
2063,Les étoiles brillent plus fort en hiver,Sophie Jomain,Coup de cœur pour cette comédie romantique de Noël que je vous recommande !,4.5,1
5867,Rendez-moi Noël !,Juliette Bonte,COUP de COEUR pour ce roman de Noël.,5.0,1
4229,L'eau rouge,Jurica Pavicic,Coup de cœur des lecteurs,4.0,1
8198,Les vagues ne meurent jamais,Pierre Grand-Dufay,Coup de cœur 😍,5.0,1
7443,Vis-à-vis,Swanson Peter,COUP DE COEUR 🧡,5.0,1
3022,Nous sommes tous des féministes (Album),Chimamanda Ngozi Adichie,Coup de cœur ❤️,5.0,1
8393,Nos invisibles blessures,Céline Musmeaux,"Coup de coeur ! Pour être honnête, je ne sais pas vraiment quoi dire si ce n’est que j’ai profondément adoré l’histoire… J’aime énormément les livres de l'autrice . Retrouver son style, sa plume et ses clins d’oeil qui n’appartiennent qu’à elle sont vraiment rafraichissant ! Elle devient de plus en plus une autrice dont je ne peux plus me passer ! Ses histoires sont addictives et ce fut le cas pour celle-ci qui est juste une pépite ! On est confronté à un un sujet qui m’est de plus personnellement très familier… Je ne sais pas vraiment comment poser les mots sur le ressenti que j’ai eu sur ce livre tellement que j’ai été frappée par l’impact de sa réalité et de sa crédibilité. On ne peut pas toujours être comme tout le monde, cependant on peut espérer d’aller mieux autant sur le plan mental que sur le plan physique. C’est un combat parfois difficile à mener mais il le devient moins lorsqu’on découvre les armes que l’on possède auprès de nous.",5.0,1
6344,"Tout ce que je veux pour Noël, c'est toi",Phoenix B. Asher,"Coup de coeur ! Coup de foudre incontestable pour le duo Shadow-Eli, j’ai terminé ce roman il y a maintenant 1 mois et les personnages me manquent.",5.0,1
361,Là où chantent les écrevisses,Owens Delia,COUP DE CŒUR !,5.0,1
6101,Après,Stephen King,Coucou mes Mystigris 😉,4.0,1
3984,"Meurs, mon ange",Clarence Pitz,Coucou les Lieblings 🖤,5.0,1
3438,La tour de Sélénite,Arnaud Codeville,Coucou les Lieblings 🖤,4.0,1
